Date,Corn Price,Wheat Price,Soybean Price,Cotton Price,Live Cattle,Soy Oil,Crush Margin,Soybean meal
1/28/20,386.5,569.75,895,70.36,122.15,31.33,#N/A,#N/A
1/29/20,384.25,562.25,893,70.06,121.75,31.4,#N/A,#N/A
1/30/20,379.5,560.5,876.25,69.05,121.775,30.5,1.87,309
1/31/20,381.25,553.75,872.5,67.5,121.375,29.82,#N/A,#N/A
2/3/20,378.75,555.5,877,66.84,121.675,30.17,#N/A,#N/A
2/4/20,382.25,557.25,879.5,67.35,121.625,30.85,#N/A,#N/A
2/5/20,380.75,562,880,67.51,120.75,31.44,#N/A,#N/A
2/6/20,379.25,556.25,881,67.91,121.125,31.36,1.78,304
2/7/20,383.5,558.75,882,67.75,121.325,31.09,#N/A,#N/A
2/10/20,381.75,552,884.25,68.19,120.3,30.75,#N/A,#N/A
2/11/20,379.75,542,884.75,68.23,119.075,30.84,#N/A,#N/A
2/12/20,383,547.5,892.5,68.58,118.95,30.98,#N/A,#N/A
2/13/20,379.5,544.25,896.25,67.75,119.45,30.67,1.8,306
2/14/20,377.75,542.75,893.75,67.41,120.825,30.52,#N/A,#N/A
2/18/20,383,566.75,892.25,67.87,121.425,30.43,#N/A,#N/A
2/19/20,380.5,565.25,897.25,68.48,121.3,30.24,#N/A,#N/A
2/20/20,378.5,560,892.75,68.75,120.1,30.02,1.83,306.4
2/21/20,377,551,890.5,68.93,119.725,30.54,#N/A,#N/A
2/24/20,372.25,536.25,874.25,67.53,117,29.39,#N/A,#N/A
2/25/20,372.5,539,879,66.33,115.025,29.13,#N/A,#N/A
2/26/20,370.5,540.25,881,65.55,114.075,29.19,#N/A,#N/A
2/27/20,364.5,529.25,886.25,62.6,112.625,28.95,1.53,305.1
2/28/20,366.5,529,883.5,61.59,112.7,28.43,#N/A,#N/A
3/2/20,374.75,526.25,890.5,63.48,110.15,28.99,1.83,303.3
3/3/20,381.75,528.75,893,62.75,110.1,29.24,#N/A,#N/A
3/4/20,387,521.5,898.75,62.96,111.275,29.82,#N/A,#N/A
3/5/20,384.5,524.25,889,63.53,108.65,29.47,1.83,303.3
3/6/20,377.25,521.25,883.25,62.97,105.75,28.83,#N/A,#N/A
3/9/20,374.25,522.25,863.5,61.39,102.85,27.61,#N/A,#N/A
3/10/20,380,526.75,873,61.41,105.45,27.87,#N/A,#N/A
3/11/20,379.25,517.25,867.75,61.55,103.075,27.53,#N/A,#N/A
3/12/20,369.75,508.25,855,59.7,100.075,26.38,1.95,308.9
3/13/20,370.75,514.75,846.75,60.49,95.575,26.37,#N/A,#N/A
3/16/20,354.75,498,821.75,58.8,91.85,24.99,#N/A,#N/A
3/17/20,344,499.25,824.25,57.92,96.35,25.24,#N/A,#N/A
3/18/20,335.25,508.25,825.5,56.64,92.1,25.04,#N/A,#N/A
3/19/20,345.5,535,843.25,54.93,95.1,25.43,1.84,313.3
3/20/20,343.75,539.25,862.5,53.68,98.65,25.59,#N/A,#N/A
3/23/20,343.5,562.5,884,52.15,101.65,26.09,#N/A,#N/A
3/24/20,347.25,561.5,886.75,52.89,106.15,26.38,#N/A,#N/A
3/25/20,348.5,580,881.5,53.44,108.45,26.47,#N/A,#N/A
3/26/20,348.75,569,880.25,52.78,105.45,26.33,1.78,324.4
3/27/20,346,571.25,881.5,51.33,100.95,26.67,#N/A,#N/A
3/30/20,341.25,569.5,882.25,50.7,99.2,26.69,#N/A,#N/A
3/31/20,340.75,568.75,886,51.13,101.825,26.83,#N/A,#N/A
4/1/20,334.75,550.25,862.75,48.41,97.325,25.88,#N/A,#N/A
4/2/20,333.5,541.75,858.75,49.99,92.825,26.07,1.64,310.6
4/3/20,330.75,549.25,854.25,50.98,88.325,26.25,#N/A,#N/A
4/6/20,327.75,555.75,855.5,53.05,83.825,26.66,#N/A,#N/A
4/7/20,331.5,549.25,854.75,52.9,88.325,27.31,#N/A,#N/A
4/8/20,330,548.25,854.5,53.84,92.825,27,#N/A,#N/A
4/9/20,331.75,556.5,863.5,54.37,94,27.24,1.34,294
4/13/20,331.5,555,854.25,52.76,91,26.38,#N/A,#N/A
4/14/20,326,548.75,847,52.51,93.7,26.09,#N/A,#N/A
4/15/20,319.25,540.25,842,52.75,94.725,25.9,#N/A,#N/A
4/16/20,319.75,529.75,836.75,52.79,95.5,25.65,1.44,295.6
4/17/20,322.25,533.5,832.5,52.77,94.65,25.64,#N/A,#N/A
4/20/20,314.25,548.75,826.5,54.03,93.525,25.33,#N/A,#N/A
4/21/20,309.25,546.75,830.75,53.31,91.6,24.7,#N/A,#N/A
4/22/20,317.5,543,834.75,56.28,88.95,24.87,#N/A,#N/A
4/23/20,319.25,547,839.25,56.88,85.95,24.91,1.24,292.1
4/24/20,315.75,526.75,832.25,54.93,84.975,24.35,#N/A,#N/A
4/27/20,305.5,521,829,53.93,84.8,24.29,#N/A,#N/A
4/28/20,302.75,526.75,826,56.18,85.525,24.62,#N/A,#N/A
4/29/20,304.5,519.5,831.75,58.02,85.6,25.02,#N/A,#N/A
4/30/20,311.5,529.75,850.25,58.06,90,25.45,1.29,296.6
5/1/20,311.5,521.5,847.25,56.56,87.25,25.35,#N/A,#N/A
5/4/20,310.75,524.25,834,55,88.075,25,#N/A,#N/A
5/5/20,313,525.5,838.25,53.91,86.475,24.91,#N/A,#N/A
5/6/20,311.75,524.75,830.5,54.83,89.475,24.44,#N/A,#N/A
5/7/20,316,529,841.5,55.39,93.975,24.86,1.18,289.6
5/8/20,319,529.5,848.75,56.27,94.65,25.14,#N/A,#N/A
5/11/20,318.5,524.75,852.25,56.63,92.675,25.09,#N/A,#N/A
5/12/20,323.75,521.75,849.25,58.34,97.175,24.61,#N/A,#N/A
5/13/20,320.25,510.5,836,57.46,93.875,24.51,#N/A,#N/A
5/14/20,320.25,510.5,835.25,57.85,94.125,24.78,1.25,289.7
5/15/20,319.25,500.25,838.5,58.25,97,25.18,#N/A,#N/A
5/18/20,320.75,497,845,57.8,98.725,25.92,#N/A,#N/A
5/19/20,321.25,498.75,842.5,59.2,98.775,25.57,#N/A,#N/A
5/20/20,319.5,513.75,846.75,58.21,98.4,25.83,#N/A,#N/A
5/21/20,317.75,516,835,58.06,98.8,25.58,1.25,283.85
5/22/20,318,508.75,833.25,57.61,97.7,25.11,#N/A,#N/A
5/26/20,319,506.75,847,58.23,99.4,25.75,#N/A,#N/A
5/27/20,320.5,504.5,848.5,58.34,100.8,26.08,#N/A,#N/A
5/28/20,327.5,514.5,847,57.57,101.475,25.86,1.19,285.8
5/29/20,325.75,520.75,840.75,57.59,99.725,25.85,#N/A,#N/A
6/1/20,323.25,515.25,840.5,60.06,98.3,26.08,#N/A,#N/A
6/2/20,324.25,508,850.5,60.37,95.3,26.94,#N/A,#N/A
6/3/20,324,512,857.5,60.48,95.45,26.86,#N/A,#N/A
6/4/20,329,523.75,867.75,60,95.725,26.82,1.2,291.3
6/5/20,331.25,515.25,867.75,61.79,93.9,27.14,#N/A,#N/A
6/8/20,333.75,511.5,864.75,60.81,94.125,27.1,#N/A,#N/A
6/9/20,327.5,504.5,863.25,60.52,96.325,26.88,#N/A,#N/A
6/10/20,326.25,506.25,865.5,60.51,96.6,26.65,#N/A,#N/A
6/11/20,329.75,499.25,866,60.02,96.825,26.15,1.14,291.2
6/12/20,330,502,871.25,59.84,96.075,26.15,#N/A,#N/A
6/15/20,329.25,504.75,869,59.01,96.075,26.39,#N/A,#N/A
6/16/20,329,496,867,60.07,96.325,26.64,#N/A,#N/A
6/17/20,330.25,488.75,871.25,61.34,96.5,26.75,#N/A,#N/A
6/18/20,331,483.5,873,61.17,96.075,26.71,1.1,290.3
6/19/20,332.5,481.25,876.5,61.56,94.7,27.17,#N/A,#N/A
6/22/20,328.25,485,876.25,62.52,94.4,27,#N/A,#N/A
6/23/20,325,486,875,63.04,93.525,26.82,#N/A,#N/A
6/24/20,324.25,481.25,870.75,61.66,93.3,26.3,#N/A,#N/A
6/25/20,317.25,486.75,869.25,61.81,94.175,26.19,1.07,288.5
6/26/20,317,474,865,60.55,94.7,25.85,#N/A,#N/A
6/29/20,326.25,485.5,866.5,59.62,95,26.27,#N/A,#N/A
6/30/20,338.5,490,884.25,60.98,91.65,26.63,#N/A,#N/A
7/1/20,348.25,498.75,893.75,62.58,97.3,27.49,#N/A,#N/A
7/2/20,342.5,490,892.5,63.05,99.4,27.22,1.17,296.7
7/6/20,346.5,489.5,898.5,63.07,100.1,27.67,#N/A,#N/A
7/7/20,345,492.25,895.25,63.24,100,28,#N/A,#N/A
7/8/20,348.25,517.5,894.75,64.66,99.15,27.67,#N/A,#N/A
7/9/20,351.25,526.25,898.25,63.34,99.25,27.42,1.18,297.8
7/10/20,340.5,535.75,891.5,64.71,100,27.34,#N/A,#N/A
7/13/20,334,524.75,876.5,63.75,99.65,27.2,#N/A,#N/A
7/14/20,334.75,524.75,882.25,62.69,98.8,27.58,#N/A,#N/A
7/15/20,326.25,550.75,886.25,62.59,101.3,27.92,#N/A,#N/A
7/16/20,330.25,535.25,893.5,62.88,103.275,29.09,1.32,287.5
7/17/20,333,534.75,898,62.01,103.275,29.75,#N/A,#N/A
7/20/20,328.25,522,903,62.99,102.275,29.75,#N/A,#N/A
7/21/20,322.75,527.75,896.5,62.91,101.85,29.9,#N/A,#N/A
7/22/20,327.5,534.5,899.25,62.74,101.5,29.75,#N/A,#N/A
7/23/20,328,529.5,906.25,61.68,100.85,29.61,1.26,290.9
7/24/20,326.25,539.5,904.75,59.96,101.325,29.63,#N/A,#N/A
7/27/20,325,527.75,906.5,60.69,100.425,29.42,#N/A,#N/A
7/28/20,320,523.5,896.75,60.59,100.9,29.25,#N/A,#N/A
7/29/20,315.5,532.75,891.5,61.03,101.45,29.69,#N/A,#N/A
7/30/20,315.75,529.5,891.75,62.82,101.725,29.86,1.44,292
7/31/20,316,531.25,897.5,62.3,102.825,30.44,#N/A,#N/A
8/3/20,317.5,521,897.5,63.53,103.025,31.19,#N/A,#N/A
8/4/20,308.25,508.25,883.75,63.93,102.275,31.02,#N/A,#N/A
8/5/20,311,510.75,882,64.36,102.3,31.08,#N/A,#N/A
8/6/20,311.25,501.25,880.75,64.41,102.625,31.65,1.56,282.2
8/7/20,307.75,495.5,870.25,61.88,102.8,31.27,#N/A,#N/A
8/10/20,310.5,491,876.5,62.34,103.6,31.18,#N/A,#N/A
8/11/20,311.5,495,878,63.03,104.65,31.05,#N/A,#N/A
8/12/20,314.5,491.25,890.5,61.84,106.35,31.99,#N/A,#N/A
8/13/20,325.25,496.75,907.25,62.43,107.05,31.66,1.53,291.6
8/14/20,324.5,500,903.5,62.29,107.6,31.49,#N/A,#N/A
8/17/20,331,516.5,912.5,62.62,106.9,31.73,#N/A,#N/A
8/18/20,327,507.5,912,62.39,106.725,32.01,#N/A,#N/A
8/19/20,325,512,912.5,63.21,107.475,32.1,#N/A,#N/A
8/20/20,324.5,519.5,903,63.92,107.025,31.73,1.46,292.8
8/21/20,327,527.25,900.75,63.73,105.8,31.83,#N/A,#N/A
8/24/20,331.75,520.75,899.75,65.16,105.575,32.08,#N/A,#N/A
8/25/20,340.75,527.25,913.75,64.98,105.5,32.41,#N/A,#N/A
8/26/20,340.5,532,919.5,64.98,104.05,33.62,#N/A,#N/A
8/27/20,344.25,542.5,937.25,64.76,102.975,34.69,1.53,295.7
8/28/20,346,539.25,950.5,64.37,103.225,34.76,#N/A,#N/A
8/31/20,348.5,544.25,951.25,64.41,104.5,34.33,#N/A,#N/A
9/1/20,349.5,555.75,955,64.66,105.475,34.13,#N/A,#N/A
9/2/20,349.75,547.75,962.5,64.18,104.475,34.76,#N/A,#N/A
9/3/20,344.5,543.25,968.75,63.56,103.925,34.51,1.53,305.6
9/4/20,347.25,539.75,969.5,64.12,104.45,34.15,#N/A,#N/A
9/8/20,351,533.25,973,63.19,105.775,33.77,#N/A,#N/A
9/9/20,350,534,979.75,63.35,104.7,33.5,#N/A,#N/A
9/10/20,357.25,540,985,63.96,105.1,33.65,1.38,310.7
9/11/20,365,533.75,1005.5,64.06,105.525,34.24,#N/A,#N/A
9/14/20,357.5,548.5,1019.25,65.46,106.875,34.73,#N/A,#N/A
9/15/20,366,538.25,991.5,65.39,107.1,34.58,#N/A,#N/A
9/16/20,371.75,542,1011.25,64.97,106.725,35.44,#N/A,#N/A
9/17/20,375.25,556.25,1028.5,64.35,106.775,35.41,1.53,328.4
9/18/20,378.5,575,1043.5,64.16,107.35,35.73,#N/A,#N/A
9/21/20,369.75,554.75,1022.5,63.74,106.7,34.77,#N/A,#N/A
9/22/20,369.25,558,1019.75,63.84,106.475,34.17,#N/A,#N/A
9/23/20,368.5,549,1014.5,63.76,107.15,33.19,#N/A,#N/A
9/24/20,363.5,549.75,1000,63.97,108.025,32.86,1.56,329.5
9/25/20,365.25,544.25,1002.5,64.66,107.575,33.34,#N/A,#N/A
9/28/20,366.75,550.25,996.25,64.4,107.95,33.79,#N/A,#N/A
9/29/20,364.75,549.5,993,64,108.9,33.31,#N/A,#N/A
9/30/20,379,578,1023.5,64.49,108.55,33.76,#N/A,#N/A
10/1/20,382.75,570.25,1023.5,64.61,108.525,33.04,1.8,346.9
10/2/20,379.75,573.25,1020.75,64.52,108.175,32.28,#N/A,#N/A
10/5/20,379.5,584.25,1021.5,64.73,108.825,33.19,#N/A,#N/A
10/6/20,385,592.75,1044,65.56,109.2,33.72,#N/A,#N/A
10/7/20,388.75,607.5,1051,66.29,110.175,33.65,#N/A,#N/A
10/8/20,387,595.25,1050,66.19,109.7,33.63,1.88,358.6
10/9/20,395,593.75,1065.5,67.64,109.875,34.63,#N/A,#N/A
10/12/20,389,594.25,1033.75,68.37,108.35,#N/A,#N/A,#N/A
10/13/20,391.25,594,1044,68.83,108.825,34.24,#N/A,#N/A
10/14/20,396.5,596.75,1056.25,68.93,108.375,34.51,#N/A,#N/A
10/15/20,403.75,618.25,1062.25,69.22,107.775,33.79,2.13,371.1
10/16/20,402,625.25,1050,69.92,107.15,33.62,#N/A,#N/A
10/19/20,405.25,627,1054.25,71.16,104,33.15,#N/A,#N/A
10/20/20,408.75,632,1064,71.02,104.125,33.94,#N/A,#N/A
10/21/20,413.75,629.75,1072,71.04,103.65,33.83,#N/A,#N/A
10/22/20,416.25,622.75,1073.75,71.94,103.325,34.31,2.21,381.4
10/23/20,419.25,632.75,1083.75,71.29,103.35,34.74,#N/A,#N/A
10/26/20,417.75,620,1087.75,72.11,103.975,35.08,#N/A,#N/A
10/27/20,416,615.75,1082.25,72.03,104.85,34.74,#N/A,#N/A
10/28/20,401.5,608.75,1057.25,70.17,105.85,34.04,#N/A,#N/A
10/29/20,398.5,603.75,1051.75,69.82,106.275,34.06,2.2,375.9
10/30/20,398.5,598.5,1056.5,68.92,105.975,34.61,#N/A,#N/A
11/2/20,397.5,607.5,1050.75,68.73,108.55,34.19,#N/A,#N/A
11/3/20,401,608,1059,70.24,107.825,34.65,#N/A,#N/A
11/4/20,405.25,606,1079,70.23,107.875,35.14,#N/A,#N/A
11/5/20,409.25,609.25,1101.75,70.07,108.35,36.22,2.32,385.8
11/6/20,406.75,602,1098.5,68.62,108.65,36.09,#N/A,#N/A
11/9/20,407.5,597.5,1105,70,111.825,36.23,#N/A,#N/A
11/10/20,423,608.5,1138.25,69.85,111.875,37.06,#N/A,#N/A
11/11/20,417.25,598,1143.25,69.28,112.4,#N/A,#N/A,#N/A
11/12/20,408.25,588.25,1137,68.48,111.975,38.05,1.99,386.1
11/13/20,410.5,593.5,1141.5,68.46,109.925,38.13,#N/A,#N/A
11/16/20,416.25,598,1153.5,69.57,110.425,38.43,#N/A,#N/A
11/17/20,420.25,595.25,1169.75,69.11,111.325,38.5,#N/A,#N/A
11/18/20,425.75,597.75,1175.75,69.68,110.65,39.46,#N/A,#N/A
11/19/20,422.5,591.75,1177.5,69.32,108.25,39.81,2,391.7
11/20/20,423.25,593.25,1181,70.88,108.1,39.66,#N/A,#N/A
11/23/20,426.5,598.75,1191.5,72.15,110,39.55,#N/A,#N/A
11/24/20,425.75,611.25,1191.25,71.53,111.175,39.69,#N/A,#N/A
11/25/20,420,588.25,1184,70.8,111.375,39.81,#N/A,#N/A
11/27/20,425.5,596.5,1191.75,71.68,110.625,#N/A,#N/A,#N/A
11/30/20,419.75,580.25,1168.5,70.59,110.175,39.51,#N/A,#N/A
12/1/20,414.75,565.5,1162,70.59,110.625,39.03,#N/A,#N/A
12/2/20,419,578,1153,69.99,110.7,39.1,#N/A,#N/A
12/3/20,422.5,571.75,1168.25,69.42,109.6,40.31,1.69,375.2
12/4/20,417,566.5,1163,69.86,108.875,40.81,#N/A,#N/A
12/7/20,419.5,571.25,1158.5,70.63,108,40.49,#N/A,#N/A
12/8/20,417,563.75,1145.75,70.18,107.85,39.9,#N/A,#N/A
12/9/20,422,577,1158.5,73.05,107.375,38.86,#N/A,#N/A
12/10/20,420.25,590.25,1152.75,74.26,107.925,39.06,1.69,375.2
12/11/20,424.25,608.25,1160.5,74.08,108.75,39.24,#N/A,#N/A
12/14/20,419.25,593.5,1169.5,74.67,109.1,39.73,#N/A,#N/A
12/15/20,424.75,599.75,1184.25,75.59,108.6,40.19,#N/A,#N/A
12/16/20,427.25,598.5,1183.75,75.65,108.775,40.05,1.95,395.4
12/17/20,432.5,608.75,1201.25,77.19,109.35,40.93,1.95,395.4
12/18/20,437.5,608.25,1220,77.16,110.475,41.07,#N/A,#N/A
12/21/20,440,611.25,1243.25,74.76,110.6,40.96,#N/A,#N/A
12/22/20,443.5,617,1247.25,74.82,110.325,41.55,#N/A,#N/A
12/23/20,447.25,629.75,1258.75,76.14,111.925,42.35,2.08,418.7
12/24/20,451,627,1263.5,76.2,112.15,#N/A,2.08,418.7
12/28/20,456.5,614.25,1255.25,76.35,113.05,42.72,#N/A,#N/A
12/29/20,466,618.5,1295.5,77.01,112.05,43.48,#N/A,#N/A
12/30/20,474.5,640.75,1303.75,77.97,112.125,43.67,#N/A,#N/A
12/31/20,484,640.5,1315.25,78.12,112.95,44.33,2.04,431.9
1/4/21,483.75,642,1316.5,78.97,112.3,43.93,#N/A,#N/A
1/5/21,491.75,654,1350,80.35,115.05,44.72,#N/A,#N/A
1/6/21,495,647.5,1365.25,80.06,115,44.97,#N/A,#N/A
1/7/21,494,642.25,1360.5,79.76,114.975,44.92,1.64,429.7
1/8/21,496.25,638.75,1375.75,79.77,114.475,44.72,#N/A,#N/A
1/11/21,492.25,634.75,1374.5,80.43,113.4,43.76,#N/A,#N/A
1/12/21,517.25,665,1422,81.7,112.475,43.76,#N/A,#N/A
1/13/21,524.5,660.5,1411,80.92,112.25,43.31,#N/A,#N/A
1/14/21,534.25,670,1436.5,81.15,112.075,44.24,1.34,462.25
1/15/21,531.5,675.5,1416.75,80.7,112.775,42.97,#N/A,#N/A
1/19/21,526,672.25,1385.75,81.15,113.325,42.83,#N/A,#N/A
1/20/21,522,667.75,1369.5,81.59,113.35,43.92,#N/A,#N/A
1/21/21,524.25,660.75,1370.25,82.57,114.1,44.81,1.63,436.7
1/22/21,500.5,634.5,1311.75,81.56,116.725,43.65,#N/A,#N/A
1/25/21,511.5,648.5,1343.5,82.33,116.525,44.31,#N/A,#N/A
1/26/21,532.25,665.25,1370.25,81.71,117,45.29,#N/A,#N/A
1/27/21,534,658.25,1374.75,80.84,116.45,45.65,#N/A,#N/A
1/28/21,534.5,647,1353.25,79.93,116,45.78,1.68,425.6
1/29/21,547,663,1370,80.64,115.05,45.74,#N/A,#N/A
2/1/21,549.25,651,1365.25,80.03,114.875,46.1,#N/A,#N/A
2/2/21,543,644.75,1354.75,80.69,115.975,45.44,#N/A,#N/A
2/3/21,552,648.25,1371.25,80.99,115.475,45.73,#N/A,#N/A
2/4/21,550,637.5,1372.5,84.28,116.45,46.19,1.67,431.6
2/5/21,548.5,641.25,1366.75,82.74,116.725,45.91,#N/A,#N/A
2/8/21,563.75,655.75,1387.75,84.28,116.575,46.88,#N/A,#N/A
2/9/21,556.25,649.5,1401.75,86.93,117.45,47.77,#N/A,#N/A
2/10/21,534.5,635.5,1354,84.67,116.125,46.94,#N/A,#N/A
2/11/21,541,633.5,1367.5,86.41,115.325,47.13,1.74,427.4
2/12/21,538.75,636.75,1372,87.27,117.2,47.54,#N/A,#N/A
2/16/21,552.25,657.5,1384.75,88.12,116.15,48.66,#N/A,#N/A
2/17/21,553,644,1383.75,88.36,115.3,48.52,#N/A,#N/A
2/18/21,550.25,662.5,1375,88.73,115.125,48.66,2.01,434.4
2/19/21,542.75,650.75,1377.25,88.95,115.925,49.3,#N/A,#N/A
2/22/21,551,664,1383.75,90.91,115.725,49.65,2.01,434.4
2/23/21,553.75,665.75,1406,91.37,115.625,51.01,#N/A,#N/A
2/24/21,559.25,680.25,1423.75,92.33,116.575,52.34,#N/A,#N/A
2/25/21,554.75,671.75,1406,88.24,117,52.34,1.57,422.6
2/26/21,555.5,655,1405.25,87.82,113.1,52.72,#N/A,#N/A
3/1/21,547.5,643.75,1392.5,90.26,118.975,#N/A,#N/A,#N/A
3/2/21,560.75,663.25,1414,89.44,119.425,53.4,#N/A,#N/A
3/3/21,550.25,652,1410.75,86.9,119.4,#N/A,#N/A,#N/A
3/4/21,546.25,649.75,1415.25,85.59,118.55,#N/A,1.78,420.7
3/5/21,562,654,1434.25,86.21,119.025,#N/A,#N/A,#N/A
3/8/21,565,646.5,1437.75,86.77,119.35,#N/A,#N/A,#N/A
3/9/21,562,656.5,1441.25,82.77,119.65,55.68,#N/A,#N/A
3/10/21,547.75,650.75,1411.5,85.22,118.775,#N/A,#N/A,#N/A
3/11/21,555,636.25,1415.5,88.35,118.525,#N/A,1.7,417.1
3/12/21,549.25,631.75,1415.75,87.56,119,#N/A,#N/A,#N/A
3/15/21,549.5,645,1419.5,86.72,119.125,#N/A,#N/A,#N/A
3/16/21,554.25,647,1423.25,86.92,118.2,58.97,#N/A,#N/A
3/17/21,558,640,1417.75,86.51,119.425,#N/A,#N/A,#N/A
3/18/21,546.5,630.5,1392.25,85.45,118.575,#N/A,2,406.6
3/19/21,557.75,627,1416.25,84.68,118.4,#N/A,#N/A,#N/A
3/22/21,549,627.25,1417.5,84.62,118.775,#N/A,#N/A,#N/A
3/23/21,551.25,634.75,1423.25,83.53,119.125,60.9,#N/A,#N/A
3/24/21,553.25,624.75,1432.75,82.44,119.125,#N/A,#N/A,#N/A
3/25/21,546.5,612.5,1414.25,78.44,119.55,#N/A,2.05,398.3
3/26/21,552.5,613.25,1400.5,80.38,120.1,#N/A,#N/A,#N/A
3/29/21,546.75,616.75,1393,80.49,120.975,#N/A,#N/A,#N/A
3/30/21,539.25,601.75,1366.75,80.64,120.975,54.96,#N/A,#N/A
3/31/21,564.25,618,1436.75,80.88,120.975,#N/A,#N/A,#N/A
4/1/21,559.75,611,1402,77.95,120.025,#N/A,1.89,398.7
4/5/21,553.25,618,1412.75,77.88,121.375,#N/A,#N/A,#N/A
4/6/21,554.25,615.5,1418.75,79.22,122.725,58.42,#N/A,#N/A
4/7/21,560.5,616.25,1408.75,79.5,123.15,#N/A,#N/A,#N/A
4/8/21,579.75,628.75,1415.25,81.41,124.15,#N/A,1.91,407.4
4/9/21,577.25,638.75,1403,82.4,123.425,#N/A,#N/A,#N/A
4/12/21,569,628,1382,80.14,122.725,#N/A,#N/A,#N/A
4/13/21,580,629.75,1389.5,81.82,122.4,58.43,#N/A,#N/A
4/14/21,594,648,1410,84.2,122.1,#N/A,#N/A,#N/A
4/15/21,590,653.75,1418.25,85.02,121.6,#N/A,1.88,396
4/16/21,585.5,652.5,1433.25,83.71,120.85,#N/A,#N/A,#N/A
4/19/21,592,652.25,1449.75,83.26,120.35,#N/A,#N/A,#N/A
4/20/21,606.5,659.75,1472,83.77,120.575,63.85,#N/A,#N/A
4/21/21,625.5,673.25,1497.25,84.83,119.775,#N/A,#N/A,#N/A
4/22/21,650.5,710.25,1533.25,84.64,118.325,#N/A,2.12,415.9
4/23/21,655.5,710.25,1539.75,87.51,117.85,#N/A,#N/A,#N/A
4/26/21,680.5,739.5,1569,87.86,118.5,#N/A,#N/A,#N/A
4/27/21,695.5,733.75,1549.75,90.07,118.375,70.82,#N/A,#N/A
4/28/21,686.25,725.25,1557.75,88.74,118.95,#N/A,#N/A,#N/A
4/29/21,702,737.5,1542.5,85.89,119.475,#N/A,2.58,434.15
4/30/21,740,742.5,1571,87.43,116,#N/A,#N/A,#N/A
5/3/21,732.25,725.5,1560.25,87.21,115.3,#N/A,#N/A,#N/A
5/4/21,744.75,737,1577,86.17,113.025,70.83,#N/A,#N/A
5/5/21,753.25,755.75,1582,86.23,114.425,#N/A,#N/A,#N/A
5/6/21,759.5,764.25,1605.5,89.48,115.475,#N/A,2.41,428
5/7/21,772.75,773.5,1621,89.66,116.025,#N/A,#N/A,#N/A
5/10/21,748,742.5,1620,88.47,118.225,#N/A,#N/A,#N/A
5/11/21,759.5,759.75,1637.5,87.75,118.625,73.3,#N/A,#N/A
5/12/21,757.5,754.75,1660.5,88.23,118.6,#N/A,#N/A,#N/A
5/13/21,719,726.5,1612.25,84.98,115.6,#N/A,2.49,451
5/14/21,685,727.25,1603.75,82.43,115.3,#N/A,#N/A,#N/A
5/17/21,652.5,699.75,1587.5,82.32,115.35,#N/A,#N/A,#N/A
5/18/21,658.25,698,1574.25,84.01,116.75,77.17,#N/A,#N/A
5/19/21,658.25,679.25,1538.25,82.92,116.9,#N/A,#N/A,#N/A
5/20/21,664.5,675.25,1533.25,81.53,116.6,#N/A,2.69,414.8
5/21/21,659.5,674.25,1526.25,82.82,117.675,#N/A,#N/A,#N/A
5/24/21,657.25,662.25,1522.75,82.82,116.75,#N/A,#N/A,#N/A
5/25/21,620.25,656.5,1511.75,82.71,116.725,77.69,#N/A,#N/A
5/26/21,624.5,648.5,1503.5,82.44,116.45,#N/A,#N/A,#N/A
5/27/21,664.5,676.25,1537,82.61,116.35,#N/A,2.91,390.3
5/28/21,656.75,663.5,1530.5,82.12,115.875,#N/A,#N/A,#N/A
6/1/21,688.75,693.5,1548.5,84.25,113.55,78.39,#N/A,#N/A
6/2/21,675,687.5,1562.5,83.77,117.125,#N/A,#N/A,#N/A
6/3/21,662,676.25,1549.25,84.21,116.775,#N/A,3.03,402.7
6/4/21,682.75,687.75,1583.75,85.8,116.825,#N/A,#N/A,#N/A
6/7/21,679.25,680,1560.25,84.36,116.225,#N/A,#N/A,#N/A
6/8/21,680,685,1580,85.14,116.725,81.08,#N/A,#N/A
6/9/21,690.75,682.25,1562.5,86.62,117.4,#N/A,#N/A,#N/A
6/10/21,699,683.75,1544,87.36,117.575,#N/A,2.72,391.3
6/11/21,684.5,680.75,1508.5,87,118.7,#N/A,#N/A,#N/A
6/14/21,659.25,674.5,1472.25,84.95,119.375,#N/A,#N/A,#N/A
6/15/21,667.5,661.5,1465.75,85.28,121.225,76.07,#N/A,#N/A
6/16/21,673,662.75,1448.5,85.33,122.3,#N/A,#N/A,#N/A
6/17/21,633,639,1329.75,84.17,120.1,#N/A,2.92,373.9
6/18/21,655.25,662.75,1396,84.42,121.05,#N/A,#N/A,#N/A
6/21/21,659.25,661.5,1415,84.09,120.975,#N/A,#N/A,#N/A
6/22/21,659.75,651,1394.5,84.22,123.1,70.67,#N/A,#N/A
6/23/21,664.25,661.25,1385,86.46,122.5,#N/A,#N/A,#N/A
6/24/21,653.25,651.25,1371.25,86.03,122.825,#N/A,2.81,365.3
6/25/21,636.5,637,1329.75,86.43,122.825,#N/A,#N/A,#N/A
6/28/21,675.5,646,1357,86.66,122.1,#N/A,#N/A,#N/A
6/29/21,694.5,639.75,1359.75,86.49,122.55,69.61,#N/A,#N/A
6/30/21,720,671.5,1450,84.03,122.5,#N/A,#N/A,#N/A
