Year,State,Commodity,Data Item,Number of Acres
2011,NEW YORK,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2011,NEW YORK,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43
2011,NEW YORK,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2011,NORTH CAROLINA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",81
2011,NORTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",84
2011,NORTH CAROLINA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",616
2011,NORTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2011,NORTH CAROLINA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,600"
2011,NORTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30.5
2011,NORTH CAROLINA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,550"
2011,NORTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2011,NORTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2011,NORTH DAKOTA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,500"
2011,NORTH DAKOTA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,040"
2011,NORTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",105
2011,NORTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",16.5
2011,NORTH DAKOTA,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,070"
2011,NORTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",52
2011,NORTH DAKOTA,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,450"
2011,NORTH DAKOTA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",850
2011,NORTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",29
2011,NORTH DAKOTA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",20.5
2011,NORTH DAKOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,366"
2011,NORTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",30.3
2011,OHIO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",153
2011,OHIO,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.59
2011,OHIO,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.309
2011,OHIO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",54
2011,OHIO,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48
2011,OHIO,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,100"
2011,OHIO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2011,OKLAHOMA,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,000"
2011,OKLAHOMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",92
2011,OKLAHOMA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",597
2011,OKLAHOMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",40
2011,OKLAHOMA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","2,600"
2011,OKLAHOMA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",15
2011,OKLAHOMA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",21
2011,OKLAHOMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",13
2011,OKLAHOMA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,227"
2011,OKLAHOMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",23
2011,OREGON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",75
2011,OREGON,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","3,050"
2011,OREGON,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,710"
2011,OREGON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215
2011,OREGON,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","1,908"
2011,OREGON,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",91
2011,OREGON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",100
2011,OREGON,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","3,210"
2011,OREGON,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",35.8
2011,OREGON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",76
2011,OTHER STATES,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,500"
2011,OTHER STATES,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",29.2
2011,OTHER STATES,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",915.9
2011,OTHER STATES,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE", (D)
2011,PENNSYLVANIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",65
2011,PENNSYLVANIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",111
2011,PENNSYLVANIA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.65
2011,PENNSYLVANIA,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.254
2011,PENNSYLVANIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",46
2011,PENNSYLVANIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",44
2011,PENNSYLVANIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,129"
2011,PENNSYLVANIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",51
2011,SOUTH CAROLINA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",65
2011,SOUTH CAROLINA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",828
2011,SOUTH CAROLINA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2011,SOUTH CAROLINA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,300"
2011,SOUTH CAROLINA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",25.5
2011,SOUTH CAROLINA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,700"
2011,SOUTH CAROLINA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2011,SOUTH DAKOTA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",33
2011,SOUTH DAKOTA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,320"
2011,SOUTH DAKOTA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",132
2011,SOUTH DAKOTA,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",16
2011,SOUTH DAKOTA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.45
2011,SOUTH DAKOTA,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",36
2011,SOUTH DAKOTA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",56
2011,SOUTH DAKOTA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",57
2011,SOUTH DAKOTA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",37
2011,SOUTH DAKOTA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,664"
2011,SOUTH DAKOTA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",37.3
2011,TENNESSEE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131
2011,TENNESSEE,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",796
2011,TENNESSEE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2011,TENNESSEE,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,062"
2011,TENNESSEE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",68
2011,TEXAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",91
2011,TEXAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",592
2011,TEXAS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",1.27
2011,TEXAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",35
2011,TEXAS,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","2,680"
2011,TEXAS,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","7,190"
2011,TEXAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",48
2011,TEXAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",19
2011,TEXAS,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",33.6
2011,TEXAS,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE",891
2011,TEXAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",25
2011,UTAH,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",81
2011,UTAH,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164
2011,UTAH,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",81
2011,UTAH,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE",880
2011,UTAH,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",49.4
2011,VERMONT,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.29
2011,VERMONT,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.346
2011,VIRGINIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",88
2011,VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118
2011,VIRGINIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",676
2011,VIRGINIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2011,VIRGINIA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","4,100"
2011,VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",40
2011,VIRGINIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,197"
2011,VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",71
2011,WASHINGTON,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",74
2011,WASHINGTON,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,900"
2011,WASHINGTON,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,670"
2011,WASHINGTON,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225
2011,WASHINGTON,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",4.34
2011,WASHINGTON,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","2,200"
2011,WASHINGTON,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,400"
2011,WASHINGTON,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",104
2011,WASHINGTON,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",59
2011,WASHINGTON,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","2,100"
2011,WASHINGTON,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",70.9
2011,WEST VIRGINIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114
2011,WEST VIRGINIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43
2011,WEST VIRGINIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",59
2011,WISCONSIN,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",47
2011,WISCONSIN,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155
2011,WISCONSIN,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.33
2011,WISCONSIN,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.235
2011,WISCONSIN,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",60
2011,WISCONSIN,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2011,WISCONSIN,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",47
2011,WISCONSIN,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",65
2011,WYOMING,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",97
2011,WYOMING,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130
2011,WYOMING,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",52
2011,WYOMING,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.8
2011,WYOMING,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",34
2010,US TOTAL,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",73.1
2010,US TOTAL,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,711"
2010,US TOTAL,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,346"
2010,US TOTAL,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.6
2010,US TOTAL,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",812
2010,US TOTAL,FLAXSEED,"FLAXSEED - YIELD, MEASURED IN BU / ACRE",21.7
2010,US TOTAL,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.82
2010,US TOTAL,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","2,093"
2010,US TOTAL,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE","1,365"
2010,US TOTAL,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.213
2010,US TOTAL,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",31.8
2010,US TOTAL,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",89
2010,US TOTAL,MUSTARD,"MUSTARD - YIELD, MEASURED IN LB / ACRE",870
2010,US TOTAL,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",64.6
2010,US TOTAL,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,312"
2010,US TOTAL,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,999"
2010,US TOTAL,RAPESEED,"RAPESEED - YIELD, MEASURED IN LB / ACRE","1,891"
2010,US TOTAL,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,725"
2010,US TOTAL,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",27.7
2010,US TOTAL,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","1,319.80"
2010,US TOTAL,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",71.9
2010,US TOTAL,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",43.5
2010,US TOTAL,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",27.7
2010,US TOTAL,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",31.2
2010,US TOTAL,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,460"
2010,US TOTAL,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,128"
2010,US TOTAL,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46.1
2010,ALABAMA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",115
2010,ALABAMA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",682
2010,ALABAMA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",45
2010,ALABAMA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","2,600"
2010,ALABAMA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
2010,ALABAMA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",55
2010,ALASKA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",44
2010,ALASKA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",60
2010,ARIZONA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",125
2010,ARIZONA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210
2010,ARIZONA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,509"
2010,ARIZONA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",120
2010,ARIZONA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",111.2
2010,ARKANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",150
2010,ARKANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,045"
2010,ARKANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",80
2010,ARKANSAS,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,480"
2010,ARKANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",77
2010,ARKANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",35
2010,ARKANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",54
2010,CALIFORNIA,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",58
2010,CALIFORNIA,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","2,460"
2010,CALIFORNIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192
2010,CALIFORNIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE","1,337"
2010,CALIFORNIA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",6.06
2010,CALIFORNIA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",85
2010,CALIFORNIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",95
2010,CALIFORNIA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","8,020"
2010,CALIFORNIA,SAFFLOWER,"SAFFLOWER - YIELD, MEASURED IN LB / ACRE","2,250"
2010,CALIFORNIA,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",44.6
2010,CALIFORNIA,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,191"
2010,CALIFORNIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",85.5
2010,COLORADO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",133
2010,COLORADO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151
2010,COLORADO,MILLET,"MILLET, PROSO - YIELD, MEASURED IN BU / ACRE",33
2010,COLORADO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2010,COLORADO,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",47
2010,COLORADO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",29.5
2010,COLORADO,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,322"
2010,COLORADO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",43.5
2010,CONNECTICUT,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.12
2010,CONNECTICUT,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","1,582"
2010,DELAWARE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",64
2010,DELAWARE,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114
2010,DELAWARE,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",32
2010,DELAWARE,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",58
2010,FLORIDA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",109
2010,FLORIDA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",766
2010,FLORIDA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,500"
2010,FLORIDA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",30
2010,FLORIDA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",33.1
2010,FLORIDA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",41
2010,GEORGIA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146
2010,GEORGIA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",821
2010,GEORGIA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",54
2010,GEORGIA,PEANUTS,"PEANUTS - YIELD, MEASURED IN LB / ACRE","3,530"
2010,GEORGIA,RYE,"RYE - YIELD, MEASURED IN BU / ACRE",24
2010,GEORGIA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",42
2010,GEORGIA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",26
2010,GEORGIA,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,350"
2010,GEORGIA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",40
2010,HAWAII,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",71.6
2010,IDAHO,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",92
2010,IDAHO,CANOLA,"CANOLA - YIELD, MEASURED IN LB / ACRE","1,800"
2010,IDAHO,CHICKPEAS,"CHICKPEAS - YIELD, MEASURED IN LB / ACRE","1,250"
2010,IDAHO,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190
2010,IDAHO,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.97
2010,IDAHO,HOPS,"HOPS - YIELD, MEASURED IN LB / ACRE","2,129"
2010,IDAHO,LENTILS,"LENTILS - YIELD, MEASURED IN LB / ACRE",950
2010,IDAHO,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",100
2010,IDAHO,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",84
2010,IDAHO,PEAS,"PEAS, DRY EDIBLE - YIELD, MEASURED IN LB / ACRE","1,600"
2010,IDAHO,SUGARBEETS,"SUGARBEETS - YIELD, MEASURED IN TONS / ACRE",31
2010,IDAHO,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",80.4
2010,ILLINOIS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2010,ILLINOIS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.31
2010,ILLINOIS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2010,ILLINOIS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",96
2010,ILLINOIS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51.5
2010,ILLINOIS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",57
2010,INDIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157
2010,INDIANA,MINT,"MINT, PEPPERMINT, OIL - YIELD, MEASURED IN LB / ACRE",60
2010,INDIANA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",66
2010,INDIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",48.5
2010,INDIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",60
2010,IOWA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165
2010,IOWA,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",3.25
2010,IOWA,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",62
2010,IOWA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",51
2010,IOWA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",46
2010,KANSAS,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",43
2010,KANSAS,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124
2010,KANSAS,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",787
2010,KANSAS,HAY & HAYLAGE,"HAY & HAYLAGE - YIELD, MEASURED IN TONS / ACRE, DRY BASIS",2.29
2010,KANSAS,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",50
2010,KANSAS,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",76
2010,KANSAS,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",33
2010,KANSAS,SUNFLOWER,"SUNFLOWER - YIELD, MEASURED IN LB / ACRE","1,399"
2010,KANSAS,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",45
2010,KENTUCKY,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124
2010,KENTUCKY,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",34
2010,KENTUCKY,TOBACCO,"TOBACCO - YIELD, MEASURED IN LB / ACRE","2,133"
2010,KENTUCKY,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",66
2010,LOUISIANA,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",140
2010,LOUISIANA,COTTON,"COTTON - YIELD, MEASURED IN LB / ACRE",842
2010,LOUISIANA,RICE,"RICE - YIELD, MEASURED IN LB / ACRE","6,100"
2010,LOUISIANA,SORGHUM,"SORGHUM, GRAIN - YIELD, MEASURED IN BU / ACRE",95
2010,LOUISIANA,SOYBEANS,"SOYBEANS - YIELD, MEASURED IN BU / ACRE",41
2010,LOUISIANA,SUGARCANE,"SUGARCANE, SUGAR & SEED - YIELD, MEASURED IN TONS / ACRE",27.8
2010,LOUISIANA,WHEAT,"WHEAT - YIELD, MEASURED IN BU / ACRE",51
2010,MAINE,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",60
2010,MAINE,MAPLE SYRUP,"MAPLE SYRUP - YIELD, MEASURED IN GALLONS / TAP",0.213
2010,MAINE,OATS,"OATS - YIELD, MEASURED IN BU / ACRE",65
2010,MARYLAND,BARLEY,"BARLEY - YIELD, MEASURED IN BU / ACRE",68
